output_path,date_string,date_iso,seed,tier,generator_type,model_checkpoint,laplacian_var,checkerboard_score,touches_border,artifact_ok
stress_runs\20260120_081434\images\2025\01\01_seed40486.png,01/01/2025,2025-01-01,40486,A,handwriting_gan,pytorch_handwriting_gan,7900.141309245863,0.2501859962940216,False,True
stress_runs\20260120_081434\images\2025\01\01_seed40487.png,01/01/2025,2025-01-01,40487,A,handwriting_gan,pytorch_handwriting_gan,7296.92425614804,0.22486476600170135,False,True
stress_runs\20260120_081434\images\2025\01\01_seed40488.png,01/01/2025,2025-01-01,40488,A,handwriting_gan,pytorch_handwriting_gan,6779.888708641816,0.22951297461986542,False,True
stress_runs\20260120_081434\images\2025\01\02_seed40487.png,01/02/2025,2025-01-02,40487,A,handwriting_gan,pytorch_handwriting_gan,7757.554583772961,0.22311994433403015,False,True
stress_runs\20260120_081434\images\2025\01\02_seed40488.png,01/02/2025,2025-01-02,40488,A,handwriting_gan,pytorch_handwriting_gan,7115.516662933937,0.2276361733675003,False,True
stress_runs\20260120_081434\images\2025\01\02_seed40489.png,01/02/2025,2025-01-02,40489,A,handwriting_gan,pytorch_handwriting_gan,8755.794610210045,0.23104940354824066,False,True
stress_runs\20260120_081434\images\2025\01\03_seed40488.png,01/03/2025,2025-01-03,40488,A,handwriting_gan,pytorch_handwriting_gan,7244.490840354898,0.22669410705566406,False,True
stress_runs\20260120_081434\images\2025\01\03_seed40489.png,01/03/2025,2025-01-03,40489,A,handwriting_gan,pytorch_handwriting_gan,8868.71510930815,0.2360108643770218,False,True
stress_runs\20260120_081434\images\2025\01\03_seed40490.png,01/03/2025,2025-01-03,40490,A,handwriting_gan,pytorch_handwriting_gan,7954.616366176828,0.23900464177131653,False,True
stress_runs\20260120_081434\images\2025\01\04_seed40489.png,01/04/2025,2025-01-04,40489,A,handwriting_gan,pytorch_handwriting_gan,8706.932007982887,0.218903049826622,False,True
stress_runs\20260120_081434\images\2025\01\04_seed40490.png,01/04/2025,2025-01-04,40490,A,handwriting_gan,pytorch_handwriting_gan,8383.309881065825,0.22285234928131104,False,True
stress_runs\20260120_081434\images\2025\01\04_seed40491.png,01/04/2025,2025-01-04,40491,A,handwriting_gan,pytorch_handwriting_gan,9294.620994475139,0.20639735460281372,False,True
stress_runs\20260120_081434\images\2025\01\05_seed40490.png,01/05/2025,2025-01-05,40490,A,handwriting_gan,pytorch_handwriting_gan,8152.106423786433,0.21491917967796326,False,True
stress_runs\20260120_081434\images\2025\01\05_seed40491.png,01/05/2025,2025-01-05,40491,A,handwriting_gan,pytorch_handwriting_gan,9349.76758747698,0.20098352432250977,False,True
stress_runs\20260120_081434\images\2025\01\05_seed40492.png,01/05/2025,2025-01-05,40492,A,handwriting_gan,pytorch_handwriting_gan,8430.941354327299,0.20707111060619354,False,True
stress_runs\20260120_081434\images\2025\01\06_seed40491.png,01/06/2025,2025-01-06,40491,A,handwriting_gan,pytorch_handwriting_gan,9434.93591160221,0.20691128075122833,False,True
stress_runs\20260120_081434\images\2025\01\06_seed40492.png,01/06/2025,2025-01-06,40492,A,handwriting_gan,pytorch_handwriting_gan,8505.10736858981,0.2214249074459076,False,True
stress_runs\20260120_081434\images\2025\01\06_seed40493.png,01/06/2025,2025-01-06,40493,A,handwriting_gan,pytorch_handwriting_gan,7594.6452890762785,0.22985151410102844,False,True
stress_runs\20260120_081434\images\2025\01\07_seed40492.png,01/07/2025,2025-01-07,40492,A,handwriting_gan,pytorch_handwriting_gan,8166.501459858257,0.21955670416355133,False,True
stress_runs\20260120_081434\images\2025\01\07_seed40493.png,01/07/2025,2025-01-07,40493,A,handwriting_gan,pytorch_handwriting_gan,7303.441324316185,0.22119545936584473,False,True
stress_runs\20260120_081434\images\2025\01\07_seed40494.png,01/07/2025,2025-01-07,40494,A,handwriting_gan,pytorch_handwriting_gan,7477.47221057873,0.20764419436454773,False,True
stress_runs\20260120_081434\images\2025\01\08_seed40493.png,01/08/2025,2025-01-08,40493,A,handwriting_gan,pytorch_handwriting_gan,7645.622549305457,0.23621812462806702,False,True
stress_runs\20260120_081434\images\2025\01\08_seed40494.png,01/08/2025,2025-01-08,40494,A,handwriting_gan,pytorch_handwriting_gan,7759.06940707644,0.21679870784282684,False,True
stress_runs\20260120_081434\images\2025\01\08_seed40495.png,01/08/2025,2025-01-08,40495,A,handwriting_gan,pytorch_handwriting_gan,8784.463549253887,0.2251364141702652,False,True
stress_runs\20260120_081434\images\2025\01\09_seed40494.png,01/09/2025,2025-01-09,40494,A,handwriting_gan,pytorch_handwriting_gan,7515.624320197508,0.2149321734905243,False,True
stress_runs\20260120_081434\images\2025\01\09_seed40495.png,01/09/2025,2025-01-09,40495,A,handwriting_gan,pytorch_handwriting_gan,8729.63627536113,0.21796773374080658,False,True
stress_runs\20260120_081434\images\2025\01\09_seed40496.png,01/09/2025,2025-01-09,40496,A,handwriting_gan,pytorch_handwriting_gan,8400.96989747132,0.22350676357746124,False,True
stress_runs\20260120_081434\images\2025\01\10_seed40495.png,01/10/2025,2025-01-10,40495,A,handwriting_gan,pytorch_handwriting_gan,7919.38928608697,0.22883884608745575,False,True
stress_runs\20260120_081434\images\2025\01\10_seed40496.png,01/10/2025,2025-01-10,40496,A,handwriting_gan,pytorch_handwriting_gan,7729.3930257501115,0.23472675681114197,False,True
stress_runs\20260120_081434\images\2025\01\10_seed40497.png,01/10/2025,2025-01-10,40497,A,handwriting_gan,pytorch_handwriting_gan,8510.428379210625,0.21411971747875214,False,True
stress_runs\20260120_081434\images\2025\01\11_seed40496.png,01/11/2025,2025-01-11,40496,A,handwriting_gan,pytorch_handwriting_gan,7478.673564675459,0.22840796411037445,False,True
stress_runs\20260120_081434\images\2025\01\11_seed40497.png,01/11/2025,2025-01-11,40497,A,handwriting_gan,pytorch_handwriting_gan,8082.4454143682915,0.2154638171195984,False,True
stress_runs\20260120_081434\images\2025\01\11_seed40498.png,01/11/2025,2025-01-11,40498,A,handwriting_gan,pytorch_handwriting_gan,7890.254597016996,0.22570469975471497,False,True
stress_runs\20260120_081434\images\2025\01\12_seed40497.png,01/12/2025,2025-01-12,40497,A,handwriting_gan,pytorch_handwriting_gan,8512.96625525267,0.21214619278907776,False,True
stress_runs\20260120_081434\images\2025\01\12_seed40498.png,01/12/2025,2025-01-12,40498,A,handwriting_gan,pytorch_handwriting_gan,8378.564722118164,0.22596870362758636,False,True
stress_runs\20260120_081434\images\2025\01\12_seed40499.png,01/12/2025,2025-01-12,40499,A,handwriting_gan,pytorch_handwriting_gan,9134.079523951817,0.21964974701404572,False,True
stress_runs\20260120_081434\images\2025\01\13_seed40498.png,01/13/2025,2025-01-13,40498,A,handwriting_gan,pytorch_handwriting_gan,8228.048794033992,0.22815470397472382,False,True
stress_runs\20260120_081434\images\2025\01\13_seed40499.png,01/13/2025,2025-01-13,40499,A,handwriting_gan,pytorch_handwriting_gan,9352.658225150328,0.21883584558963776,False,True
stress_runs\20260120_081434\images\2025\01\13_seed40500.png,01/13/2025,2025-01-13,40500,A,handwriting_gan,pytorch_handwriting_gan,8553.101530254222,0.23369871079921722,False,True
stress_runs\20260120_081434\images\2025\01\14_seed40499.png,01/14/2025,2025-01-14,40499,A,handwriting_gan,pytorch_handwriting_gan,9162.525767983241,0.21275289356708527,False,True
stress_runs\20260120_081434\images\2025\01\14_seed40500.png,01/14/2025,2025-01-14,40500,A,handwriting_gan,pytorch_handwriting_gan,8456.821200046801,0.2213098555803299,False,True
stress_runs\20260120_081434\images\2025\01\14_seed40501.png,01/14/2025,2025-01-14,40501,A,handwriting_gan,pytorch_handwriting_gan,7780.340788411047,0.22355978190898895,False,True
stress_runs\20260120_081434\images\2025\01\15_seed40500.png,01/15/2025,2025-01-15,40500,A,handwriting_gan,pytorch_handwriting_gan,8546.010318648647,0.21325571835041046,False,True
stress_runs\20260120_081434\images\2025\01\15_seed40501.png,01/15/2025,2025-01-15,40501,A,handwriting_gan,pytorch_handwriting_gan,7587.307346808511,0.20064318180084229,False,True
stress_runs\20260120_081434\images\2025\01\15_seed40502.png,01/15/2025,2025-01-15,40502,A,handwriting_gan,pytorch_handwriting_gan,6459.461795894895,0.21648696064949036,False,True
stress_runs\20260120_081434\images\2025\01\16_seed40501.png,01/16/2025,2025-01-16,40501,A,handwriting_gan,pytorch_handwriting_gan,7684.779569941149,0.22028915584087372,False,True
stress_runs\20260120_081434\images\2025\01\16_seed40502.png,01/16/2025,2025-01-16,40502,A,handwriting_gan,pytorch_handwriting_gan,6650.497267984247,0.2421795129776001,False,True
stress_runs\20260120_081434\images\2025\01\16_seed40503.png,01/16/2025,2025-01-16,40503,A,handwriting_gan,pytorch_handwriting_gan,7093.9147564154355,0.24872490763664246,False,True
stress_runs\20260120_081434\images\2025\01\17_seed40502.png,01/17/2025,2025-01-17,40502,A,handwriting_gan,pytorch_handwriting_gan,6300.351008772831,0.21713104844093323,False,True
stress_runs\20260120_081434\images\2025\01\17_seed40503.png,01/17/2025,2025-01-17,40503,A,handwriting_gan,pytorch_handwriting_gan,6706.163368536473,0.225410595536232,False,True
stress_runs\20260120_081434\images\2025\01\17_seed40504.png,01/17/2025,2025-01-17,40504,A,handwriting_gan,pytorch_handwriting_gan,8558.566174485839,0.21336571872234344,False,True
stress_runs\20260120_081434\images\2025\01\18_seed40503.png,01/18/2025,2025-01-18,40503,A,handwriting_gan,pytorch_handwriting_gan,7147.279330370883,0.2511240839958191,False,True
stress_runs\20260120_081434\images\2025\01\18_seed40504.png,01/18/2025,2025-01-18,40504,A,handwriting_gan,pytorch_handwriting_gan,9220.416431677684,0.23029686510562897,False,True
stress_runs\20260120_081434\images\2025\01\18_seed40505.png,01/18/2025,2025-01-18,40505,A,handwriting_gan,pytorch_handwriting_gan,8221.61988208482,0.2142198234796524,False,True
stress_runs\20260120_081434\images\2025\01\19_seed40504.png,01/19/2025,2025-01-19,40504,A,handwriting_gan,pytorch_handwriting_gan,9205.09503712634,0.22066736221313477,False,True
stress_runs\20260120_081434\images\2025\01\19_seed40505.png,01/19/2025,2025-01-19,40505,A,handwriting_gan,pytorch_handwriting_gan,8211.831203887203,0.21105770766735077,False,True
stress_runs\20260120_081434\images\2025\01\19_seed40506.png,01/19/2025,2025-01-19,40506,A,handwriting_gan,pytorch_handwriting_gan,11406.535409152113,0.23700343072414398,False,True
stress_runs\20260120_081434\images\2025\01\20_seed40505.png,01/20/2025,2025-01-20,40505,A,handwriting_gan,pytorch_handwriting_gan,8401.179880616844,0.2054530382156372,False,True
stress_runs\20260120_081434\images\2025\01\20_seed40506.png,01/20/2025,2025-01-20,40506,A,handwriting_gan,pytorch_handwriting_gan,11598.301875140525,0.24032796919345856,False,True
stress_runs\20260120_081434\images\2025\01\20_seed40507.png,01/20/2025,2025-01-20,40507,A,handwriting_gan,pytorch_handwriting_gan,8513.608870801268,0.23466044664382935,False,True
stress_runs\20260120_081434\images\2025\01\21_seed40506.png,01/21/2025,2025-01-21,40506,A,handwriting_gan,pytorch_handwriting_gan,10842.027679777631,0.24575766921043396,False,True
stress_runs\20260120_081434\images\2025\01\21_seed40507.png,01/21/2025,2025-01-21,40507,A,handwriting_gan,pytorch_handwriting_gan,8235.99914821186,0.23231983184814453,False,True
stress_runs\20260120_081434\images\2025\01\21_seed40508.png,01/21/2025,2025-01-21,40508,A,handwriting_gan,pytorch_handwriting_gan,9783.844846575621,0.23397482931613922,False,True
stress_runs\20260120_081434\images\2025\01\22_seed40507.png,01/22/2025,2025-01-22,40507,A,handwriting_gan,pytorch_handwriting_gan,8698.405517247624,0.23300085961818695,False,True
stress_runs\20260120_081434\images\2025\01\22_seed40508.png,01/22/2025,2025-01-22,40508,A,handwriting_gan,pytorch_handwriting_gan,10426.715337127252,0.2369183450937271,False,True
stress_runs\20260120_081434\images\2025\01\22_seed40509.png,01/22/2025,2025-01-22,40509,A,handwriting_gan,pytorch_handwriting_gan,7990.971610495538,0.2516126334667206,False,True
stress_runs\20260120_081434\images\2025\01\23_seed40508.png,01/23/2025,2025-01-23,40508,A,handwriting_gan,pytorch_handwriting_gan,10395.059277768198,0.23720602691173553,False,True
stress_runs\20260120_081434\images\2025\01\23_seed40509.png,01/23/2025,2025-01-23,40509,A,handwriting_gan,pytorch_handwriting_gan,7873.532446714373,0.2493017017841339,False,True
stress_runs\20260120_081434\images\2025\01\23_seed40510.png,01/23/2025,2025-01-23,40510,A,handwriting_gan,pytorch_handwriting_gan,8975.877934486718,0.2111179679632187,False,True
stress_runs\20260120_081434\images\2025\01\24_seed40509.png,01/24/2025,2025-01-24,40509,A,handwriting_gan,pytorch_handwriting_gan,7967.382455370883,0.22499483823776245,False,True
stress_runs\20260120_081434\images\2025\01\24_seed40510.png,01/24/2025,2025-01-24,40510,A,handwriting_gan,pytorch_handwriting_gan,8695.572810149495,0.21047712862491608,False,True
stress_runs\20260120_081434\images\2025\01\24_seed40511.png,01/24/2025,2025-01-24,40511,A,handwriting_gan,pytorch_handwriting_gan,7011.204117428386,0.23394301533699036,False,True
stress_runs\20260120_081434\images\2025\01\25_seed40510.png,01/25/2025,2025-01-25,40510,A,handwriting_gan,pytorch_handwriting_gan,8955.06130204703,0.1912328451871872,False,True
stress_runs\20260120_081434\images\2025\01\25_seed40511.png,01/25/2025,2025-01-25,40511,A,handwriting_gan,pytorch_handwriting_gan,6947.950921213644,0.20114657282829285,False,True
stress_runs\20260120_081434\images\2025\01\25_seed40512.png,01/25/2025,2025-01-25,40512,A,handwriting_gan,pytorch_handwriting_gan,8858.846746936606,0.21000461280345917,False,True
stress_runs\20260120_081434\images\2025\01\26_seed40511.png,01/26/2025,2025-01-26,40511,A,handwriting_gan,pytorch_handwriting_gan,7181.4524842736155,0.21901793777942657,False,True
stress_runs\20260120_081434\images\2025\01\26_seed40512.png,01/26/2025,2025-01-26,40512,A,handwriting_gan,pytorch_handwriting_gan,8857.872987725927,0.22179464995861053,False,True
stress_runs\20260120_081434\images\2025\01\26_seed40513.png,01/26/2025,2025-01-26,40513,A,handwriting_gan,pytorch_handwriting_gan,7417.897995941192,0.23673705756664276,False,True
stress_runs\20260120_081434\images\2025\01\27_seed40512.png,01/27/2025,2025-01-27,40512,A,handwriting_gan,pytorch_handwriting_gan,8370.698451808801,0.221105694770813,False,True
stress_runs\20260120_081434\images\2025\01\27_seed40513.png,01/27/2025,2025-01-27,40513,A,handwriting_gan,pytorch_handwriting_gan,7161.666177780137,0.22647865116596222,False,True
stress_runs\20260120_081434\images\2025\01\27_seed40514.png,01/27/2025,2025-01-27,40514,A,handwriting_gan,pytorch_handwriting_gan,7425.372255243573,0.20351924002170563,False,True
stress_runs\20260120_081434\images\2025\01\28_seed40513.png,01/28/2025,2025-01-28,40513,A,handwriting_gan,pytorch_handwriting_gan,7482.9185807147705,0.2412622720003128,False,True
stress_runs\20260120_081434\images\2025\01\28_seed40514.png,01/28/2025,2025-01-28,40514,A,handwriting_gan,pytorch_handwriting_gan,7688.590082721485,0.21364669501781464,False,True
stress_runs\20260120_081434\images\2025\01\28_seed40515.png,01/28/2025,2025-01-28,40515,A,handwriting_gan,pytorch_handwriting_gan,7474.780084208602,0.23889121413230896,False,True
stress_runs\20260120_081434\images\2025\01\29_seed40514.png,01/29/2025,2025-01-29,40514,A,handwriting_gan,pytorch_handwriting_gan,7602.596522012949,0.20783287286758423,False,True
stress_runs\20260120_081434\images\2025\01\29_seed40515.png,01/29/2025,2025-01-29,40515,A,handwriting_gan,pytorch_handwriting_gan,7537.922659087411,0.23539599776268005,False,True
stress_runs\20260120_081434\images\2025\01\29_seed40516.png,01/29/2025,2025-01-29,40516,A,handwriting_gan,pytorch_handwriting_gan,7045.306039982799,0.22290006279945374,False,True
stress_runs\20260120_081434\images\2025\01\30_seed40515.png,01/30/2025,2025-01-30,40515,A,handwriting_gan,pytorch_handwriting_gan,6978.285170629424,0.23634934425354004,False,True
stress_runs\20260120_081434\images\2025\01\30_seed40516.png,01/30/2025,2025-01-30,40516,A,handwriting_gan,pytorch_handwriting_gan,6734.284507008827,0.22836530208587646,False,True
stress_runs\20260120_081434\images\2025\01\30_seed40517.png,01/30/2025,2025-01-30,40517,A,handwriting_gan,pytorch_handwriting_gan,7291.577885633382,0.21671341359615326,False,True
